AvgSpotLen	BioSample	Experiment	LibraryLayout	MBases	MBytes	Run	SRA_Sample	Sample_Name	age	barcode	c1_batch_id	c1_chip_size	c1_machine_id	c1_plate_coordinate	dilution_plate_coordinate	dob	ercc_spike_in_dilution	experimental_condition	expt_condition	facs_selection	index_set	lane	library_plate_coordinate	library_plate_id	number_of_animals	sequencing_run_id	sex_type	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	genetic_background	source_name	visual_qc
100	SAMN06468548	SRX2608165	PAIRED	52	24	SRR5306958	SRS2020578	GSM2517291	P25	N711_S506	P01	medium	Frodo	51	A6	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	9D	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468545	SRX2608166	PAIRED	49	22	SRR5306959	SRS2020577	GSM2517292	P25	N711_S507	P01	medium	Frodo	6	A7	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	9E	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468544	SRX2608167	PAIRED	51	23	SRR5306960	SRS2020581	GSM2517293	P25	N711_S508	P01	medium	Frodo	5	A8	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	9F	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468543	SRX2608168	PAIRED	52	23	SRR5306961	SRS2020583	GSM2517294	P25	N711_S510	P01	medium	Frodo	57	B6	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	9G	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468542	SRX2608169	PAIRED	43	20	SRR5306962	SRS2020584	GSM2517295	P25	N711_S511	P01	medium	Frodo	12	B7	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	9H	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468541	SRX2608170	PAIRED	52	23	SRR5306963	SRS2020579	GSM2517296	P25	N712_S502	P01	medium	Frodo	59	B11	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	10A	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468539	SRX2608171	PAIRED	52	24	SRR5306964	SRS2020580	GSM2517297	P25	N712_S503	P01	medium	Frodo	15	C1	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	10B	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468540	SRX2608172	PAIRED	47	22	SRR5306965	SRS2020586	GSM2517298	P25	N712_S505	P01	medium	Frodo	13	C3	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	10C	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468538	SRX2608173	PAIRED	53	24	SRR5306966	SRS2020582	GSM2517299	P25	N712_S506	P01	medium	Frodo	61	C4	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	10D	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468537	SRX2608174	PAIRED	55	25	SRR5306967	SRS2020585	GSM2517300	P25	N712_S507	P01	medium	Frodo	62	C5	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	10E	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468536	SRX2608175	PAIRED	56	26	SRR5306968	SRS2020587	GSM2517301	P25	N712_S508	P01	medium	Frodo	18	C7	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	10F	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468535	SRX2608176	PAIRED	54	25	SRR5306969	SRS2020589	GSM2517302	P25	N712_S510	P01	medium	Frodo	17	C8	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	10G	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468534	SRX2608177	PAIRED	47	21	SRR5306970	SRS2020591	GSM2517303	P25	N712_S511	P01	medium	Frodo	16	C9	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	10H	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468533	SRX2608178	PAIRED	55	25	SRR5306971	SRS2020590	GSM2517304	P25	N714_S503	P01	medium	Frodo	22	D9	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	11B	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468531	SRX2608179	PAIRED	50	23	SRR5306972	SRS2020588	GSM2517305	P25	N714_S505	P01	medium	Frodo	25	E1	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	11C	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468532	SRX2608180	PAIRED	54	25	SRR5306973	SRS2020593	GSM2517306	P25	N714_S506	P01	medium	Frodo	27	E3	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	11D	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468530	SRX2608181	PAIRED	51	23	SRR5306974	SRS2020592	GSM2517307	P25	N714_S507	P01	medium	Frodo	75	E4	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	11E	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468527	SRX2608182	PAIRED	55	25	SRR5306975	SRS2020597	GSM2517308	P25	N714_S508	P01	medium	Frodo	28	E7	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	11F	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468528	SRX2608183	PAIRED	52	24	SRR5306976	SRS2020594	GSM2517309	P25	N714_S511	P01	medium	Frodo	30	E9	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	11H	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468529	SRX2608184	PAIRED	51	23	SRR5306977	SRS2020595	GSM2517310	P25	N715_S503	P01	medium	Frodo	77	E11	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	12B	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468526	SRX2608185	PAIRED	49	23	SRR5306978	SRS2020596	GSM2517311	P25	N715_S505	P01	medium	Frodo	31	F1	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	12C	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468525	SRX2608186	PAIRED	47	21	SRR5306979	SRS2020598	GSM2517312	P25	N715_S506	P01	medium	Frodo	33	F3	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	12D	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468524	SRX2608187	PAIRED	53	25	SRR5306980	SRS2020599	GSM2517313	P25	N715_S507	P01	medium	Frodo	81	F4	2014-11-24	40000	Krt5-Rosa-eYFP, p63cKO, 96 hours post tamoxifen	K5ERp63cKO_UI_96hpt	YFP+	A	1	12E	OEL03	1	oe2_L03L04	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468522	SRX2608188	PAIRED	55	25	SRR5306981	SRS2020601	GSM2517314	P24	N724_S522	Y04	small	Frodo	2	A2	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	8H	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468523	SRX2608189	PAIRED	52	24	SRR5306982	SRS2020602	GSM2517315	P24	N726_S513	Y04	small	Frodo	1	A3	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	9A	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468519	SRX2608190	PAIRED	41	19	SRR5306983	SRS2020600	GSM2517316	P24	N726_S515	Y04	small	Frodo	6	A7	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	9B	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468521	SRX2608191	PAIRED	47	21	SRR5306984	SRS2020604	GSM2517317	P24	N726_S516	Y04	small	Frodo	4	A9	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	9C	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468518	SRX2608192	PAIRED	57	26	SRR5306985	SRS2020605	GSM2517318	P24	N726_S517	Y04	small	Frodo	8	B2	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	9D	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468520	SRX2608193	PAIRED	58	27	SRR5306986	SRS2020603	GSM2517319	P24	N726_S518	Y04	small	Frodo	12	B7	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	9E	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468517	SRX2608194	PAIRED	52	24	SRR5306987	SRS2020609	GSM2517320	P24	N726_S520	Y04	small	Frodo	11	B8	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	9F	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468515	SRX2608195	PAIRED	50	23	SRR5306988	SRS2020608	GSM2517321	P24	N726_S521	Y04	small	Frodo	14	C2	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	9G	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468516	SRX2608196	PAIRED	47	22	SRR5306989	SRS2020606	GSM2517322	P24	N726_S522	Y04	small	Frodo	16	C9	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	9H	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468514	SRX2608197	PAIRED	55	25	SRR5306990	SRS2020612	GSM2517323	P24	N727_S513	Y04	small	Frodo	21	D1	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	10A	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468513	SRX2608198	PAIRED	64	29	SRR5306991	SRS2020607	GSM2517324	P24	N727_S515	Y04	small	Frodo	20	D2	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	10B	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468511	SRX2608199	PAIRED	53	24	SRR5306992	SRS2020611	GSM2517325	P24	N727_S516	Y04	small	Frodo	19	D3	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	10C	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468512	SRX2608200	PAIRED	48	22	SRR5306993	SRS2020610	GSM2517326	P24	N727_S517	Y04	small	Frodo	23	D8	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	10D	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468510	SRX2608201	PAIRED	31	14	SRR5306994	SRS2020615	GSM2517327	P24	N727_S518	Y04	small	Frodo	72	D12	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	10E	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468508	SRX2608202	PAIRED	46	21	SRR5306995	SRS2020613	GSM2517328	P24	N727_S520	Y04	small	Frodo	25	E1	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	10F	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468507	SRX2608203	PAIRED	64	29	SRR5306996	SRS2020616	GSM2517329	P24	N727_S521	Y04	small	Frodo	27	E3	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	10G	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468509	SRX2608204	PAIRED	56	26	SRR5306997	SRS2020618	GSM2517330	P24	N727_S522	Y04	small	Frodo	74	E5	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	10H	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468506	SRX2608205	PAIRED	45	21	SRR5306998	SRS2020617	GSM2517331	P24	N728_S513	Y04	small	Frodo	73	E6	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	11A	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468505	SRX2608206	PAIRED	55	25	SRR5306999	SRS2020614	GSM2517332	P24	N728_S515	Y04	small	Frodo	28	E7	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	11B	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468504	SRX2608207	PAIRED	49	22	SRR5307000	SRS2020624	GSM2517333	P24	N728_S516	Y04	small	Frodo	30	E9	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	11C	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468503	SRX2608208	PAIRED	45	21	SRR5307001	SRS2020619	GSM2517334	P24	N728_S517	Y04	small	Frodo	77	E11	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	11D	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468502	SRX2608209	PAIRED	47	22	SRR5307002	SRS2020622	GSM2517335	P24	N728_S518	Y04	small	Frodo	31	F1	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	11E	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468500	SRX2608210	PAIRED	56	26	SRR5307003	SRS2020625	GSM2517336	P24	N728_S520	Y04	small	Frodo	32	F2	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	11F	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468501	SRX2608211	PAIRED	62	28	SRR5307004	SRS2020621	GSM2517337	P24	N728_S521	Y04	small	Frodo	33	F3	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	11G	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
100	SAMN06468499	SRX2608212	PAIRED	51	23	SRR5307005	SRS2020620	GSM2517338	P24	N728_S522	Y04	small	Frodo	81	F4	2014-12-29	4000	Krt5-Rosa-eYFP, 72 hours post tamoxifen	K5ERRY_UI_72hpt	YFP+	D	1	11H	OEL04	2	oe2_L03L04	MM	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
