AvgSpotLen	BioSample	Experiment	Instrument	MBases	MBytes	Run	SRA_Sample	Sample_Name	cells_in_well	control_well	debris	hour_post_serum_switch	library_protocol	source_name	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	cell_type
150	SAMN02412955	SRX379929	Illumina HiSeq 2000	289	206	SRR1033239	SRS504388	GSM1269289	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412951	SRX379930	Illumina HiSeq 2000	402	287	SRR1033240	SRS504387	GSM1269290	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412956	SRX379931	Illumina HiSeq 2000	431	308	SRR1033241	SRS504390	GSM1269291	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412954	SRX379932	Illumina HiSeq 2000	272	193	SRR1033242	SRS504389	GSM1269292	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412957	SRX379933	Illumina HiSeq 2000	0	0	SRR1033243	SRS504392	GSM1269293	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412959	SRX379934	Illumina HiSeq 2000	0	0	SRR1033244	SRS504391	GSM1269294	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412958	SRX379935	Illumina HiSeq 2000	308	220	SRR1033245	SRS504393	GSM1269295	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412961	SRX379936	Illumina HiSeq 2000	376	267	SRR1033246	SRS504394	GSM1269296	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412965	SRX379937	Illumina HiSeq 2000	1	1	SRR1033247	SRS504396	GSM1269297	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412960	SRX379938	Illumina HiSeq 2000	288	205	SRR1033248	SRS504395	GSM1269298	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412966	SRX379939	Illumina HiSeq 2000	602	428	SRR1033249	SRS504397	GSM1269299	0	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412962	SRX379940	Illumina HiSeq 2000	0	0	SRR1033250	SRS504398	GSM1269300	0	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412968	SRX379941	Illumina HiSeq 2000	533	379	SRR1033251	SRS504399	GSM1269301	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412963	SRX379942	Illumina HiSeq 2000	268	188	SRR1033252	SRS504400	GSM1269302	0	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412969	SRX379943	Illumina HiSeq 2000	496	353	SRR1033253	SRS504401	GSM1269303	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412964	SRX379944	Illumina HiSeq 2000	598	423	SRR1033254	SRS504402	GSM1269304	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412971	SRX379945	Illumina HiSeq 2000	405	286	SRR1033255	SRS504404	GSM1269305	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412967	SRX379946	Illumina HiSeq 2000	557	393	SRR1033256	SRS504403	GSM1269306	0	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413037	SRX379947	Illumina HiSeq 2000	412	290	SRR1033257	SRS504406	GSM1269307	1	FALSE	TRUE	72	Single-cell	Myoblast_Cell T72_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412970	SRX379948	Illumina HiSeq 2000	233	165	SRR1033258	SRS504405	GSM1269308	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412973	SRX379949	Illumina HiSeq 2000	327	231	SRR1033259	SRS504407	GSM1269309	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412972	SRX379950	Illumina HiSeq 2000	300	210	SRR1033260	SRS504408	GSM1269310	0	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412976	SRX379951	Illumina HiSeq 2000	443	314	SRR1033261	SRS504409	GSM1269311	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412974	SRX379952	Illumina HiSeq 2000	208	151	SRR1033262	SRS504410	GSM1269312	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412975	SRX379953	Illumina HiSeq 2000	152	106	SRR1033263	SRS504411	GSM1269313	0	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412977	SRX379954	Illumina HiSeq 2000	398	283	SRR1033264	SRS504412	GSM1269314	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412978	SRX379955	Illumina HiSeq 2000	0	0	SRR1033265	SRS504413	GSM1269315	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02412980	SRX379956	Illumina HiSeq 2000	639	453	SRR1033266	SRS504414	GSM1269316	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413254	SRX379957	Illumina HiSeq 2000	199	139	SRR1033267	SRS504415	GSM1269317	0	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413267	SRX379958	Illumina HiSeq 2000	315	223	SRR1033268	SRS504416	GSM1269318	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413255	SRX379959	Illumina HiSeq 2000	465	330	SRR1033269	SRS504417	GSM1269319	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413269	SRX379960	Illumina HiSeq 2000	430	305	SRR1033270	SRS504418	GSM1269320	1	FALSE	TRUE	72	Single-cell	Myoblast_Cell T72_CT_G	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413253	SRX379961	Illumina HiSeq 2000	338	244	SRR1033271	SRS504419	GSM1269321	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413268	SRX379962	Illumina HiSeq 2000	196	137	SRR1033272	SRS504420	GSM1269322	0	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413256	SRX379963	Illumina HiSeq 2000	453	321	SRR1033273	SRS504421	GSM1269323	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413270	SRX379964	Illumina HiSeq 2000	865	617	SRR1033274	SRS504422	GSM1269324	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413258	SRX379965	Illumina HiSeq 2000	409	290	SRR1033275	SRS504423	GSM1269325	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413274	SRX379966	Illumina HiSeq 2000	0	0	SRR1033276	SRS504424	GSM1269326	0	FALSE	TRUE	72	Single-cell	Myoblast_Cell T72_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413257	SRX379967	Illumina HiSeq 2000	634	450	SRR1033277	SRS504425	GSM1269327	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413272	SRX379968	Illumina HiSeq 2000	536	378	SRR1033278	SRS504426	GSM1269328	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413259	SRX379969	Illumina HiSeq 2000	340	241	SRR1033279	SRS504427	GSM1269329	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413271	SRX379970	Illumina HiSeq 2000	517	366	SRR1033280	SRS504428	GSM1269330	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
150	SAMN02413260	SRX379971	Illumina HiSeq 2000	557	395	SRR1033281	SRS504429	GSM1269331	1	FALSE	FALSE	72	Single-cell	Myoblast_Cell T72_CT_H	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413273	SRX379972	Illumina HiSeq 2500	2040	1212	SRR1033282	SRS504430	GSM1269332	~200000	FALSE	FALSE	0	Bulk RNA-Seq (TruSeq)	Bulk RNA-Seq_0 hrs	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413261	SRX379973	Illumina HiSeq 2500	2162	1289	SRR1033283	SRS504431	GSM1269333	~200000	FALSE	FALSE	0	Bulk RNA-Seq (TruSeq)	Bulk RNA-Seq_0 hrs	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413275	SRX379974	Illumina HiSeq 2500	2102	1242	SRR1033284	SRS504432	GSM1269334	~200000	FALSE	FALSE	0	Bulk RNA-Seq (TruSeq)	Bulk RNA-Seq_0 hrs	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413262	SRX379975	Illumina HiSeq 2500	2346	1397	SRR1033285	SRS504433	GSM1269335	~200000	FALSE	FALSE	24	Bulk RNA-Seq (TruSeq)	Bulk RNA-Seq_24 hrs	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413276	SRX379976	Illumina HiSeq 2500	2171	1290	SRR1033286	SRS504434	GSM1269336	~200000	FALSE	FALSE	24	Bulk RNA-Seq (TruSeq)	Bulk RNA-Seq_24 hrs	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413264	SRX379977	Illumina HiSeq 2500	2342	1385	SRR1033287	SRS504435	GSM1269337	~200000	FALSE	FALSE	24	Bulk RNA-Seq (TruSeq)	Bulk RNA-Seq_24 hrs	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413277	SRX379978	Illumina HiSeq 2500	2084	1236	SRR1033288	SRS504436	GSM1269338	~200000	FALSE	FALSE	48	Bulk RNA-Seq (TruSeq)	Bulk RNA-Seq_48 hrs	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413263	SRX379979	Illumina HiSeq 2500	2290	1364	SRR1033289	SRS504437	GSM1269339	~200000	FALSE	FALSE	48	Bulk RNA-Seq (TruSeq)	Bulk RNA-Seq_48 hrs	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413278	SRX379980	Illumina HiSeq 2500	2175	1284	SRR1033290	SRS504438	GSM1269340	~200000	FALSE	FALSE	48	Bulk RNA-Seq (TruSeq)	Bulk RNA-Seq_48 hrs	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
202	SAMN02413265	SRX379981	Illumina HiSeq 2500	4383	2102	SRR1033291	SRS504439	GSM1269341	~200000	FALSE	FALSE	72	Bulk RNA-Seq (TruSeq)	Bulk RNA-Seq_72 hrs	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
202	SAMN02413279	SRX379982	Illumina HiSeq 2500	4594	2199	SRR1033292	SRS504440	GSM1269342	~200000	FALSE	FALSE	72	Bulk RNA-Seq (TruSeq)	Bulk RNA-Seq_72 hrs	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
202	SAMN02413266	SRX379983	Illumina HiSeq 2500	3874	1854	SRR1033293	SRS504441	GSM1269343	~200000	FALSE	FALSE	72	Bulk RNA-Seq (TruSeq)	Bulk RNA-Seq_72 hrs	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
