	SRR1033183	SRR1033010	SRR1033028	SRR1033278	SRR1032973	SRR1033090	SRR1032957	SRR1032941	SRR1032971	SRR1032970	SRR1032912	SRR1032968	SRR1033161	SRR1032965	SRR1032988	SRR1032930	SRR1032972	SRR1032964	SRR1032981	SRR1032924	SRR1033277	SRR1033275	SRR1032927	SRR1032929	SRR1032951	SRR1032953	SRR1033257	SRR1032919	SRR1032985	SRR1032958	SRR1032945	SRR1032989	SRR1032916	SRR1032966	SRR1032969	SRR1032963	SRR1033077	SRR1032997	SRR1032984	SRR1032910	SRR1032980	SRR1032960	SRR1033043	SRR1032952	SRR1033214	SRR1032940	SRR1032947	SRR1032974	SRR1032946	SRR1032915	SRR1033264	SRR1033148	SRR1033134	SRR1033009	SRR1032956	SRR1032938	SRR1033157	SRR1032967	SRR1032944	SRR1032978	SRR1033002	SRR1032961	SRR1033067	SRR1033044	SRR1033051	SRR1033012	SRR1033222	SRR1033034	SRR1033087	SRR1033049	SRR1033078	SRR1033008	SRR1033176	SRR1033041	SRR1033246	SRR1033082	SRR1033050	SRR1033052	SRR1033115	SRR1033253	SRR1033022	SRR1033154	SRR1033193	SRR1033281	SRR1033036	SRR1033162	SRR1033273	SRR1033066	SRR1033042	SRR1033181	SRR1032950	SRR1033144	SRR1033037	SRR1033185	SRR1033197	SRR1033191	SRR1033057	SRR1033114	SRR1033105	SRR1033180	SRR1033119	SRR1033065	SRR1033111	SRR1033123	SRR1033031	SRR1033103	SRR1033138	SRR1033109	SRR1033025	SRR1033092	SRR1033170	SRR1033207	SRR1033136	SRR1033126	SRR1033254	SRR1033219	SRR1033128	SRR1033023	SRR1033020	SRR1033146	SRR1033038	SRR1033131	SRR1033190	SRR1033081	SRR1033166	SRR1033251	SRR1032992	SRR1032922	SRR1032998	SRR1033186	SRR1033182	SRR1033005	SRR1033266	SRR1033152	SRR1033192	SRR1033150	SRR1033001	SRR1033040	SRR1033060	SRR1033184	SRR1032994	SRR1033075	SRR1033139	SRR1032928	SRR1032962	SRR1033237	SRR1033171	SRR1033153	SRR1033196	SRR1033132	SRR1033069	SRR1033125	SRR1032976	SRR1032939	SRR1033048	SRR1033094	SRR1033147	SRR1033006	SRR1033141	SRR1033163	SRR1033130	SRR1033076	SRR1033209	SRR1033269	SRR1032990	SRR1033032	SRR1033151	SRR1033046	SRR1033226	SRR1033274	SRR1033018	SRR1033072	SRR1033164	SRR1033113	SRR1033089	SRR1033174	SRR1033280	SRR1033054	SRR1033015	SRR1033096	SRR1033070	SRR1033064	SRR1033091	SRR1033110	SRR1033085	SRR1033234	SRR1033068	SRR1033098	SRR1032936	SRR1033255	SRR1033062	SRR1033101	SRR1033019	SRR1033073	SRR1033168	SRR1033145	SRR1033045	SRR1033140	SRR1033160	SRR1033055	SRR1033080	SRR1033241	SRR1033083	SRR1033158	SRR1033121	SRR1033088	SRR1033135	SRR1033013	SRR1033026	SRR1033030	SRR1033189	SRR1033024	SRR1033208	SRR1033116	SRR1033172	SRR1033270	SRR1033240	SRR1033155	SRR1033058	SRR1033225	SRR1033212	SRR1033215	SRR1033129	SRR1033210	SRR1033149	SRR1033127	SRR1033107	SRR1033079	SRR1033261	SRR1033104	SRR1033117
HM13_5		0.0	0.0			0.0	0.0			1.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0								0.03571428571428571				0.0	0.0						0.0	0.0	0.0														0.0					0.0			0.0				0.0							0.0					0.0				0.0					0.0			0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0			0.0			0.0	0.0									0.0			0.0						0.0	0.0	0.0	0.0	0.0		0.0			0.0							0.02325581395348837			0.0							0.0		0.0						0.0	0.0	0.0				0.5483870967741935				0.0																		0.0		0.17073170731707318				0.0										1.0		0.0	0.0		0.0		0.0				0.20454545454545456		0.0						0.0					0.0			0.0	
HMBOX1_4													0.0																																		1.0			0.0						0.0	0.0													0.0														1.0																																						1.0														0.0					0.0																											0.0								0.0							0.0			1.0													1.0							0.0																									
HMCES_3					1.0		1.0	1.0				1.0	1.0	0.0			1.0				1.0	1.0												1.0		0.0			1.0	1.0				0.0	1.0	1.0			1.0	0.9469026548672568	1.0			1.0			1.0						1.0													1.0	1.0							1.0									1.0		1.0						1.0												1.0												1.0		1.0					0.0					1.0									1.0									1.0																1.0									1.0					1.0	1.0																											1.0		1.0	1.0		1.0					1.0					1.0			1.0
HMGCR_4				1.0				1.0			1.0										0.0	1.0									1.0						0.0								1.0				0.2916666666666667	0.0		1.0		1.0			1.0					1.0	1.0		1.0						1.0						1.0		1.0																	1.0								1.0	1.0			1.0								1.0				1.0					0.9947916666666666													0.42857142857142855	1.0			1.0							1.0							1.0			1.0				1.0				1.0				1.0							1.0		1.0	1.0		1.0		1.0	0.2		1.0	1.0			1.0											1.0					1.0						1.0		1.0		1.0	1.0					1.0			1.0			1.0	
HMGCS1_2	0.7142857142857143		0.7935943060498221	0.8378378378378378		0.8055555555555556		1.0				0.0	1.0		1.0					1.0	0.4318181818181818	0.4482758620689655																					0.0		0.5111111111111111							0.4133333333333333	0.4761904761904762	0.42857142857142855			0.0625							0.5957446808510638	0.07964601769911504			0.934959349593496									0.7714285714285715	1.0	0.9534883720930232		0.8431372549019608	0.0							0.0				0.5462962962962963			0.6306306306306306		1.0	1.0	0.11666666666666667	0.3114754098360656			1.0	0.390745501285347			0.8947368421052632		0.6666666666666666			0.7916666666666666	0.8787878787878788		1.0		0.7021276595744681			0.002386634844868735			0.6888888888888889	0.5689655172413793					0.0								0.6129032258064516	0.8507462686567164						0.0								1.0			1.0			0.037900874635568516		1.0			0.5949367088607594							0.01818181818181818				0.8333333333333334	1.0		0.10638297872340426		0.9787234042553192		0.0			1.0	0.4339622641509434	1.0	0.42857142857142855	0.4736842105263158			1.0	0.4409937888198758	1.0	0.0		1.0	0.34959349593495936		0.8625	0.7154811715481172	1.0			1.0	1.0		0.045454545454545456	0.8		1.0	1.0	0.9047619047619048	0.8285714285714286		1.0											0.17647058823529413		0.569620253164557		
HMGN1_4				0.7894736842105263			1.0	1.0	1.0		1.0	1.0				1.0					1.0												1.0																0.21428571428571427			1.0																	0.0					1.0									1.0																															1.0											1.0		1.0									1.0																	1.0			1.0										1.0																				1.0			1.0													1.0										1.0				1.0				1.0					1.0			1.0			
HMGN1_6				0.7894736842105263			1.0	1.0	1.0		1.0	1.0				1.0					1.0				1.0								1.0																0.21428571428571427			1.0																	0.0					1.0									1.0																															1.0											1.0		1.0									1.0																	1.0			1.0										1.0																				1.0			1.0													1.0										1.0				1.0				1.0					1.0			1.0			
HMGN1_nmdSE_1		0.0	0.0	0.29411764705882354	0.0	0.043478260869565216	0.5625	0.6	0.5384615384615384	0.02325581395348837	0.23404255319148934	0.19298245614035087	0.0	0.2258064516129032	0.0	0.40540540540540543	0.1111111111111111	0.0		0.0	0.2753623188405797		0.0	0.0	0.1794871794871795	0.0		0.0	0.0	0.16	0.0	0.0	0.2808988764044944	0.22105263157894736	0.015384615384615384		0.3333333333333333	0.043478260869565216			0.016393442622950817	0.040816326530612235	0.2380952380952381			0.2	0.0	0.0	0.15		0.0	0.7446808510638298			0.0		0.0				0.28					0.0	0.0	0.0				0.0		0.7777777777777778						0.0			0.6428571428571429							0.0					0.0	0.047619047619047616	0.0		0.0		0.05263157894736842		0.0			0.0	0.0					0.0	0.0	0.8181818181818182			0.0	0.0	0.0	0.0			0.0		1.0	0.0	0.6666666666666666	0.35294117647058826	0.0				0.0		0.0	1.0	0.0			0.0				0.020408163265306117			0.2388059701492537		0.0	0.028571428571428567	0.0		0.2272727272727273			1.0		0.0				0.0	0.0	0.0	0.0	0.1851851851851852	0.12	0.0	0.0		0.0				0.0	0.0		0.0				0.0	0.0	0.0	0.0	0.5	0.0	0.15384615384615385	0.5416666666666666			0.0		0.0								1.0	0.0		0.0		0.0		0.0			1.0				1.0	0.0			1.0		0.15151515151515152			0.125		0.5238095238095238	0.8064516129032258			0.18181818181818185
HMGXB4_1	0.0	1.0	0.1942446043165468			1.0	0.0	0.5384615384615384				0.0		0.09803921568627452	0.0	0.0					1.0	0.9583333333333334	0.0				0.9285714285714286	0.0		0.0	0.015384615384615384	0.0	1.0	0.0	0.0	1.0		1.0	1.0	0.8518518518518519		1.0							0.0		0.0		0.0	0.0							0.0958904109589041		0.0	0.0		1.0		0.0				0.14285714285714285			1.0						0.0										1.0			0.0			0.98															1.0						0.0						0.0	0.0						1.0		0.9130434782608696			0.0				0.0		0.0											0.0				0.0		0.0						0.0				0.0							0.80625	1.0	1.0	0.0										0.0	0.0	0.0	0.0					0.0		0.0											0.0					1.0	0.0											0.0				1.0
HMGXB4_2	0.0	1.0	0.3623188405797101	1.0		1.0	0.0							1.0	1.0						0.0	1.0	0.125		1.0		0.4716981132075472			0.0	0.6140350877192983	0.0	0.0	1.0		0.6888888888888889		0.3235294117647059	0.8677685950413223			1.0			1.0				0.14285714285714285		0.0			1.0							0.0					0.0						1.0									0.8823529411764706							0.0						0.9770114942528736			0.0	1.0														1.0						1.0						0.0	0.0							0.0	0.8974358974358975			0.5789473684210527				0.0																	0.0		0.0						1.0				1.0						0.17647058823529413	1.0			0.14285714285714285										1.0	0.0	0.0	0.8571428571428571							0.043478260869565216											0.0					1.0	1.0											0.21568627450980396				1.0
HMMR_1	1.0	1.0		1.0	1.0	0.3191489361702128	0.6626506024096386	1.0			1.0	1.0	0.6615384615384615	0.6486486486486487	0.5333333333333333	1.0	1.0	1.0			1.0		0.6285714285714286	0.3548387096774194	0.813953488372093	0.4098360655737705	0.0967741935483871		1.0			1.0		1.0			0.0	1.0			1.0		1.0																																																																																																																																																																																												
HMMR_2	1.0	1.0		1.0	1.0	0.1794871794871795	0.4716981132075472	1.0			1.0	1.0	0.4883720930232558	0.4639175257731959	0.4716981132075472	1.0		1.0			1.0		0.5047619047619047	0.2307692307692308	0.68	0.29411764705882354	0.06666666666666668		1.0					1.0			0.0	1.0			1.0		1.0																																																																																																																																																																																												
HMOX2_2			0.0			0.0		0.0			0.0			0.0	0.0				0.0	0.0	0.8518518518518519	0.0		0.6438356164383562													0.0	1.0			0.0	0.23577235772357724		0.0			0.0505050505050505	0.0		0.0				0.0	0.06666666666666668	0.0	0.15151515151515152			0.0		0.6962025316455697				0.0				0.0		0.6875			0.0	0.0					0.0		0.8235294117647058				0.0	0.0			0.0		0.0				0.0						0.0			0.0			1.0			0.7647058823529411	0.0	0.0	0.0	0.0									0.0			0.10112359550561796	0.0	0.0						0.037037037037037035					0.0							0.0		0.03225806451612903	0.02325581395348837		0.0			0.0			0.0		0.0			0.0		0.0			0.0						0.0	0.3939393939393939		0.3333333333333333											0.8888888888888888			0.0	0.0		0.0					0.0								0.0		1.0				0.0	0.0			0.0					0.0			0.0		0.0	0.0		
HMOX2_5																					1.0			1.0														0.8333333333333334				1.0					0.025								1.0							0.56		0.0																			1.0																										1.0		0.0	1.0																				0.0																																												1.0		1.0		0.0																														1.0																					
HNMT_1			0.0	1.0									0.0														0.0			0.0	1.0									0.4666666666666667			0.0										0.2222222222222222								0.84		1.0													0.0						0.3962264150943397	0.4594594594594595	0.0	0.0												0.0		0.0						0.0	0.8709677419354839											1.0				1.0							0.0			0.25			0.3888888888888889							0.0	0.0				0.0			0.037037037037037035		0.008849557522123894			0.0			0.0									0.0				1.0			0.0	0.0	0.9661016949152542				0.0			0.0		0.0		0.0							0.0			0.0						0.0			0.0				0.0				0.0			0.0															0.0
HNRNPA1_1	0.013513513513513514	0.06429277942631058	0.0	0.0962962962962963	0.006688963210702341	0.12962962962962962	0.011152416356877323	0.005692599620493359	0.07455621301775148	0.09420916162489196	0.022935779816513763	0.0	0.0	0.061224489795918366	0.06388526727509779	0.0	0.0	0.09820485744456177	0.026415094339622643	0.09243697478991596	0.019230769230769232	0.06336088154269973	0.0	0.02	0.0	0.03125	0.13445378151260504	0.15542521994134895	0.0125	0.07994389901823283	0.0196078431372549	0.0	0.0	0.0	0.0	0.022388059701492536	0.0099009900990099	0.06183368869936034	0.0199203187250996	0.00558659217877095	0.23224043715846995	0.0071428571428571435	0.05950095969289827	0.12043795620437955	0.04941176470588235	0.2129032258064516	0.19039451114922806	0.0	0.021077283372365342	0.025362318840579712	0.0642504118616145	0.05105105105105105	0.07392996108949416	0.032407407407407406	0.02487562189054726	0.0	0.0	0.0	0.14210526315789473	0.0	0.13870967741935486	0.05202312138728324	0.14542190305206462	0.15418502202643172	0.1311216429699842	0.13802816901408452	0.005405405405405407	0.08589951377633713	0.06426735218508997	0.0	0.11832946635730858	0.0873015873015873	0.0	0.17582417582417584	0.0	0.0	0.028571428571428567	0.15915915915915915	0.13395638629283488	0.0569620253164557	0.0	0.13074204946996468	0.0396039603960396	0.0875	0.0	0.0032085561497326204	0.0028328611898017	0.0	0.02280130293159609	0.004149377593360996	0.04807692307692308	0.07509881422924901	0.0	0.009523809523809523	0.0	0.0	0.3145161290322581	0.0	0.0	0.23588039867109634	0.0	0.0	0.07482993197278913	0.0	0.2282712511938873	0.09580838323353294	0.0	0.0	0.015945330296127564	0.0	0.19166666666666668	0.009836065573770493	0.054545454545454536	0.2380952380952381	0.2307692307692308	0.009966777408637871	0.19272727272727272	0.11590296495956873	0.04	0.0	0.005577689243027889	0.07692307692307693	0.4669926650366748	0.07428571428571429	0.37995337995338	0.36683417085427134	0.0	0.0	0.34177215189873417	0.0	0.0	0.14732965009208104	0.18495297805642635	0.2207792207792208	0.0	0.0	0.0	0.0	0.1981981981981982	0.016091954022988506	0.017441860465116282	0.08759124087591241	0.0	0.02756892230576441	0.0	0.15254237288135594	0.0	0.0	0.0	0.0	0.0	0.0	0.03867403314917127	0.0	0.03058103975535168	0.14444444444444446		0.0	0.047058823529411764		0.0	0.0	0.0	0.059829059829059825	0.2537313432835821	0.049429657794676805	0.17647058823529413	0.0	0.0		0.18490566037735848	0.232843137254902	0.009708737864077669	0.2385786802030457	0.05905511811023623	0.07575757575757576	0.024096385542168683	0.0	0.0	0.0	0.3504273504273504	0.14770797962648555	0.1914893617021277	0.0	0.0	0.4130434782608696	0.0	0.0	0.040816326530612235	0.022727272727272728	0.0028653295128939827	0.01	0.0	0.1005586592178771	0.3461538461538461	0.0	0.08833922261484099	0.14171656686626746	0.0967741935483871	0.0	0.052896725440806036	0.0	0.14982578397212545		0.0	0.0	0.0457516339869281	0.0	0.2796934865900383	0.0	0.0	0.24383561643835616	0.00804289544235925	0.0	0.0	0.0	0.29411764705882354	0.404040404040404	0.0		0.0		0.227364185110664	0.0	0.25	0.5569620253164557	0.23728813559322035	0.22302158273381292	0.30985915492957744	0.08196721311475409	0.25668449197860965
HNRNPA2B1_1	1.0			1.0	1.0			1.0	1.0	0.8983050847457628	0.2352941176470588	1.0	1.0	1.0		1.0	0.7948717948717948						0.4222222222222222		1.0		0.5555555555555556		1.0	0.65					1.0		0.0						1.0				0.0		1.0					0.0		0.0	0.3333333333333333				1.0		1.0				1.0		1.0	1.0		0.8965517241379308	1.0	1.0	1.0		1.0				1.0		1.0		1.0		1.0	1.0		1.0					1.0				1.0	0.05154639175257732	1.0	1.0	1.0	1.0			1.0				1.0		0.0967741935483871				1.0							1.0			1.0					1.0			1.0			1.0		1.0			1.0			1.0		1.0	1.0		1.0	1.0	1.0		1.0								1.0	1.0	1.0	1.0							1.0	1.0	1.0	1.0	1.0			1.0	1.0			1.0				1.0	1.0										1.0				1.0		1.0					1.0			1.0	1.0								1.0		1.0			1.0		1.0	0.21428571428571427	
HNRNPA2B1_4	0.1388888888888889	0.3717948717948718	0.3026315789473684	0.09352517985611512	0.4107142857142857	0.0	0.18461538461538465	0.22033898305084745	0.40045766590389015	0.02921348314606742	0.2563176895306859	0.02538071065989848	0.15985130111524162	0.21568627450980396	0.26495726495726496	0.392156862745098	0.11466666666666668	0.054054054054054064	0.006134969325153374	0.13846153846153847	0.3231707317073171	0.3609467455621302	0.2968036529680365	0.2606060606060606	0.25153374233128833	0.018604651162790697	0.07352941176470587	0.18888888888888888	0.2738853503184713	0.14093959731543626	0.34841628959276016	0.016129032258064516	0.3543307086614173	0.3230769230769231	0.3269230769230769	0.41621621621621613	0.047619047619047616	0.14563106796116504	0.02127659574468085	0.12941176470588234	0.22401847575057734	0.3050847457627119	0.424	0.15328467153284672	0.4367816091954023	0.18072289156626506	0.2537313432835821	0.026086956521739132	0.16363636363636366	0.03508771929824561	0.1774193548387097	0.15151515151515152	0.1069182389937107	0.0	0.11842105263157895	0.3236363636363636	0.03571428571428571	0.3491271820448878	0.5714285714285714	0.2380952380952381	0.1566265060240964	0.07272727272727272	0.12352941176470587	0.010526315789473684	0.02127659574468085	0.0	0.2345679012345679	0.0	0.1774193548387097	0.06319702602230483	0.06976744186046513	0.12244897959183673	0.0		0.2307692307692308	0.4901960784313725	0.03296703296703297	0.08108108108108109	0.945945945945946	0.0	0.2413793103448276	0.0	0.0	0.0	0.0	0.0	0.0		0.956896551724138	0.3404255319148936	0.4328358208955224	0.1650485436893204	0.15789473684210525	0.0	0.17117117117117114	0.74	0.0	0.2804878048780488	0.0	0.0	0.116751269035533	0.0	0.13953488372093026	0.0	0.06976744186046513	0.1111111111111111			0.0	0.2795031055900621	0.0	0.0	0.3160621761658031	0.2857142857142857	0.0847457627118644	0.02985074626865672	0.15384615384615385	0.0		0.01276595744680851	0.006711409395973154	0.0		0.13725490196078433	0.0	0.4862385321100918	0.12605042016806722	0.0	0.7647058823529411	0.0		0.3378151260504202	0.012552301255230124	0.5849056603773585		0.1794871794871795	0.4025974025974026	0.10588235294117647	0.012658227848101266	0.0	0.2459016393442623	0.0	0.0055248618784530384	0.015151515151515154	0.0	0.1935483870967742	0.2209737827715356			0.0967741935483871		0.0	0.08496732026143791	0.0	0.3809523809523809	0.0		0.022222222222222227	0.015873015873015872	0.12121212121212123	0.07692307692307693	0.0	0.0	0.0	0.5061728395061729		0.82	0.8260869565217391		0.0	0.564625850340136		0.0		0.15555555555555556	0.0	0.0	0.41935483870967744	0.0	0.42857142857142855		0.0	0.06293706293706294		0.10034602076124567		0.0	0.09782608695652174	0.0		0.010101010101010102	0.5535714285714286	0.4432989690721649	0.0	0.0	0.0	0.5193798449612403		0.0	0.1977186311787072	0.0	0.02127659574468085	0.3870967741935484			0.0	0.0	0.4805194805194805	0.1829787234042553	0.016666666666666666		0.05035971223021583	0.13580246913580246	0.020408163265306117	0.03225806451612903	0.39130434782608703	0.012345679012345678	0.4405594405594406	0.4878048780487805	0.6923076923076923	0.0	0.0	0.035294117647058816	0.011494252873563218	0.2422360248447205	0.0	0.20388349514563106	0.0	0.0	0.0	0.32
HNRNPAB_1		1.0			1.0		1.0			1.0	0.3636363636363637			0.5862068965517241	0.6666666666666666		0.8947368421052632	1.0		0.6444444444444445	1.0			1.0	1.0	0.6	0.5348837209302325	1.0		1.0		1.0		1.0		1.0		1.0		0.07692307692307693	0.9069767441860463	1.0		0.0		0.0				1.0		1.0				1.0					1.0	0.8823529411764706	1.0																																1.0			1.0	1.0					1.0		1.0										1.0		1.0						0.4634146341463415						0.0		1.0	1.0			1.0													1.0				1.0								1.0		1.0					1.0								1.0																																				0.0	1.0			1.0			0.0			0.0					1.0	1.0			1.0
HNRNPC_2	1.0	0.6268861454046639	0.625	0.9794871794871794	0.8571428571428571	1.0	0.6716417910447762	0.8348623853211009	1.0	0.6746031746031746	0.7354085603112841	0.9529411764705882	0.7410071942446043	0.9652173913043478	0.9803921568627452	0.7424242424242424	0.7883959044368599	0.8930817610062893	0.7333333333333333	0.9213483146067416	0.5113636363636364	0.8026905829596412	0.4060606060606061	0.8909090909090909	0.701067615658363	0.7857142857142857	0.6173913043478261	0.785234899328859	0.7948717948717948	0.5179487179487179	0.6914893617021277	0.888268156424581	0.9444444444444444	0.618421052631579	0.8787878787878788	1.0	0.7307692307692307	0.8288288288288288	0.9891304347826086	0.5247524752475248	1.0	0.3882352941176471	0.6396396396396397	0.903846153846154	0.8191489361702128	0.9495798319327732	0.9416058394160584	0.8947368421052632	0.951219512195122	0.8063241106719368	0.8137931034482758	0.9285714285714286	0.5555555555555556	0.9701492537313432	0.3333333333333333	0.34545454545454546	1.0	0.25384615384615383	0.6573705179282868	0.41621621621621613	0.03508771929824561	0.3333333333333333	0.9795221843003412	0.8327974276527331	0.22388059701492535	0.5932203389830508	0.4263565891472868	0.7031630170316302	0.42857142857142855	0.7049180327868853	0.36	0.5283018867924528	0.6491228070175439	0.3644859813084112	0.3230769230769231	0.7631578947368421	0.6448598130841121	0.4708520179372198	0.15492957746478872	0.11811023622047245	0.6959064327485379	0.6326530612244898	0.696969696969697	0.6730769230769231	1.0	1.0	0.5652173913043478	0.7350993377483444	0.4388489208633093	0.7826086956521741	0.9506172839506172	0.9797979797979798	0.4662921348314607	1.0	0.9966159052453468	0.76	1.0	0.634703196347032	0.6438356164383562	0.99	0.8461538461538461	0.788659793814433	0.956896551724138		1.0	0.3636363636363637	0.43859649122807015	0.42105263157894735	0.6901408450704225	0.5352941176470588	1.0	0.8409090909090909	0.9183673469387756	1.0	0.925311203319502	0.6405529953917051	0.01694915254237288	0.5555555555555556	0.7971014492753623	0.5092936802973977	0.1981981981981982	0.7317073170731707		0.6237623762376238	1.0	0.589041095890411	1.0	0.6350877192982456	0.5964912280701754	0.0	0.8958333333333334	1.0	0.5401069518716578	0.803030303030303		0.5362318840579711	0.8273809523809523	0.4893617021276596	0.21904761904761905	0.8518518518518519	0.3043478260869565	0.9344262295081968	1.0	0.7396121883656509	0.0	0.5675675675675675	0.0	0.1902439024390244	0.6395939086294417	1.0	1.0	0.2692307692307692	1.0	0.7446808510638298	0.5526315789473685	0.7012987012987013	0.7982195845697329	0.8984771573604061	0.9282051282051282	0.01818181818181818	0.8867924528301887	0.6530612244897959	0.5102040816326531	0.40372670807453415	0.038461538461538464	0.9336492890995258	1.0	0.6242424242424243	0.40384615384615385		0.4528301886792453	1.0	1.0	0.3235294117647059	0.8006042296072508	0.5764705882352941	0.12258064516129033	0.7241379310344828	1.0	0.8765432098765432	0.5405405405405406	0.0	0.17880794701986755	0.5609756097560976	1.0	0.0	0.6694214876033058	1.0	0.7333333333333333	0.375	0.9326923076923076	0.5408163265306123	0.976	0.9520000000000001	0.3235294117647059	0.873015873015873	0.7777777777777778	0.6896551724137931	0.4651162790697674		0.4325259515570935	0.5510204081632653	0.8596491228070176	1.0	0.8064516129032258	0.6438356164383562	0.2272727272727273	0.8823529411764706	0.8146067415730337	0.8073394495412844	0.125	0.63	0.825503355704698	0.8867924528301887	0.8088235294117647	0.7103448275862069	0.4128440366972477	0.8153846153846154			0.7234042553191491	0.7601115760111576	0.8904109589041096	0.9858156028368794	1.0		0.8653846153846154	1.0	0.8	0.9230769230769232	0.2283464566929134
